I0,I1,I2,I3
0.900000,0.891423,0.001540,133371.562500
0.900000,0.900678,0.002751,133371.890625
0.900000,0.897099,-0.005869,133372.218750
0.900000,0.901232,-0.001978,133372.546875
0.900000,0.890914,-0.003440,133372.875000
0.900000,0.907731,-0.003361,133373.203125
0.900000,0.907491,0.002414,133373.531250
0.900000,0.894298,0.001246,133373.859375
0.900000,0.905365,0.001912,133374.187500
0.900000,0.902759,0.012962,133374.515625
0.900000,0.894583,-0.014239,133374.843750
0.900000,0.907640,0.016057,133375.171875
0.900000,0.890285,-0.005532,133375.500000
0.900000,0.912448,0.012331,133375.828125
0.900000,0.890600,-0.004486,133376.156250
0.900000,0.914499,0.006011,133376.484375
0.900000,0.890211,-0.012354,133376.812500
0.900000,0.895870,0.006477,133377.140625
0.900000,0.900438,0.008526,133377.468750
0.900000,0.882019,-0.013314,133377.796875
0.900000,0.914934,0.004169,133378.125000
0.900000,0.887215,-0.009172,133378.453125
0.900000,0.915488,-0.000560,133378.781250
0.900000,0.916192,0.008354,133379.109375
0.900000,0.897728,-0.003777,133379.437500
0.900000,0.899780,-0.010097,133379.765625
0.900000,0.892172,0.000745,133380.093750
0.900000,0.920833,0.017225,133380.421875
0.900000,0.901112,0.000909,133380.750000
0.900000,0.914454,0.015720,133381.078125
0.900000,0.914185,0.004965,133381.406250
0.900000,0.888668,-0.001054,133381.734375
0.900000,0.913871,0.003919,133382.062500
0.900000,0.894807,0.006226,133382.390625
0.900000,0.909618,0.002916,133382.718750
0.900000,0.907686,0.006348,133383.046875
0.900000,0.894104,-0.002688,133383.375000
0.900000,0.907446,0.012123,133383.703125
0.900000,0.880327,-0.015657,133384.031250
0.900000,0.893280,-0.008714,133384.359375
0.900000,0.895721,-0.007166,133384.687500
0.900000,0.907611,-0.000474,133385.015625
0.900000,0.917718,0.023294,133385.343750
0.900000,0.885838,-0.010469,133385.671875
0.900000,0.895481,-0.001391,133386.000000
0.900000,0.889536,-0.004737,133386.328125
0.900000,0.909543,-0.003906,133386.656250
0.900000,0.922840,0.020614,133386.984375
0.900000,0.888593,-0.007875,133387.312500
0.900000,0.903358,-0.001477,133387.640625
0.900000,0.886661,-0.004443,133387.968750
0.900000,0.901906,-0.009595,133388.296875
0.900000,0.904302,0.001662,133388.625000
0.900000,0.902370,0.005094,133388.953125
0.900000,0.905245,0.004800,133389.281250
0.900000,0.888907,-0.006829,133389.609375
0.900000,0.906428,0.002163,133389.937500
0.900000,0.921342,0.022205,133390.265625
0.900000,0.889731,-0.000803,133390.593750
0.900000,0.909812,0.006849,133390.921875
0.900000,0.898356,-0.001685,133391.250000
0.900000,0.907926,0.000572,133391.578125
0.900000,0.905919,-0.002817,133391.906250
0.900000,0.900843,-0.009846,133392.234375
0.900000,0.892217,-0.008965,133392.562500
0.900000,0.895750,0.009365,133392.890625
0.900000,0.902175,0.001160,133393.218750
0.900000,0.877572,-0.018251,133393.546875
0.900000,0.923829,0.014043,133393.875000
0.900000,0.889147,-0.012605,133394.203125
0.900000,0.907686,0.006348,133394.531250
0.900000,0.888324,-0.018631,133394.859375
0.900000,0.902564,0.009028,133395.187500
0.900000,0.900917,-0.003025,133395.515625
0.900000,0.886032,-0.006535,133395.843750
0.900000,0.920519,0.016179,133396.171875
0.900000,0.896230,-0.002186,133396.500000
0.900000,0.902324,0.014803,133396.828125
0.900000,0.903553,0.002457,133397.156250
0.900000,0.913825,0.013628,133397.484375
0.900000,0.927138,0.011908,133397.812500
0.900000,0.891977,-0.003189,133398.140625
0.900000,0.898716,-0.010348,133398.468750
0.900000,0.907297,-0.001520,133398.796875
0.900000,0.880522,-0.011723,133399.125000
0.900000,0.919336,0.018816,133399.453125
0.900000,0.893595,-0.007668,133399.781250
0.900000,0.895961,-0.012942,133400.109375
0.900000,0.908435,0.005552,133400.437500
0.900000,0.886227,-0.002602,133400.765625
0.900000,0.912328,0.015219,133401.093750
0.900000,0.877572,-0.018251,133401.421875
0.900000,0.917644,0.016473,133401.750000
0.900000,0.888788,-0.003942,133402.078125
0.900000,0.915128,0.008103,133402.406250
0.900000,0.901861,0.000114,133402.734375
0.900000,0.899974,-0.006163,133403.062500
0.900000,0.908435,0.005552,133403.390625
0.900000,0.894418,-0.001642,133403.718750
0.900000,0.922211,0.018522,133404.046875
0.900000,0.905170,-0.002021,133404.375000
0.900000,0.906428,0.002163,133404.703125
0.900000,0.889582,-0.014446,133405.031250
0.900000,0.906188,0.007939,133405.359375
0.900000,0.911939,0.007351,133405.687500
0.900000,0.896664,-0.004028,133406.015625
0.900000,0.911864,0.000529,133406.343750
0.900000,0.895481,-0.001391,133406.671875
0.900000,0.917524,0.019360,133407.000000
0.900000,0.910681,0.003166,133407.328125
0.900000,0.902324,0.014803,133407.656250
0.900000,0.915248,0.005216,133407.984375
0.900000,0.896350,-0.005074,133408.312500
0.900000,0.904736,-0.000180,133408.640625
0.900000,0.909138,0.014466,133408.968750
0.900000,0.896230,-0.002186,133409.296875
0.900000,0.914694,0.009945,133409.625000
0.900000,0.907177,0.001368,133409.953125
0.900000,0.895332,-0.015034,133410.281250
0.900000,0.895481,-0.001391,133410.609375
0.900000,0.890165,-0.002645,133410.937500
0.900000,0.895676,0.002543,133411.265625
0.900000,0.910321,0.011829,133411.593750
0.900000,0.898551,0.002249,133411.921875
0.900000,0.907251,0.008189,133412.250000
0.900000,0.885209,-0.012562,133412.578125
0.900000,0.912448,0.012331,133412.906250
0.900000,0.896859,-0.000094,133413.234375
0.900000,0.891274,-0.012103,133413.562500
0.900000,0.910755,0.009988,133413.890625
0.900000,0.888279,-0.008922,133414.218750
0.900000,0.909063,0.007645,133414.546875
0.900000,0.910366,0.002120,133414.875000
0.900000,0.910441,0.008942,133415.203125
0.900000,0.890959,-0.013149,133415.531250
0.900000,0.900678,0.002751,133415.859375
0.900000,0.909109,-0.002065,133416.187500
0.900000,0.890794,-0.000552,133416.515625
0.900000,0.902804,0.003252,133416.843750
0.900000,0.904496,0.005596,133417.171875
0.900000,0.896619,0.005682,133417.500000
0.900000,0.910486,-0.000768,133417.828125
0.900000,0.893715,-0.010555,133418.156250
0.900000,0.918827,0.013836,133418.484375
0.900000,0.898836,-0.013235,133418.812500
0.900000,0.880641,-0.014611,133419.140625
0.900000,0.924577,0.013248,133419.468750
0.900000,0.899854,-0.003275,133419.796875
0.900000,0.910052,0.001074,133420.125000
0.900000,0.898671,-0.000638,133420.453125
0.900000,0.897173,0.000952,133420.781250
0.900000,0.902370,0.005094,133421.109375
0.900000,0.906937,0.007143,133421.437500
0.900000,0.910561,0.006054,133421.765625
0.900000,0.900049,0.000659,133422.093750
0.900000,0.928276,0.018980,133422.421875
0.900000,0.897219,-0.008757,133422.750000
0.900000,0.900483,-0.001183,133423.078125
0.900000,0.895527,-0.011100,133423.406250
0.900000,0.910755,0.009988,133423.734375
0.900000,0.894149,-0.012397,133424.062500
0.900000,0.889296,0.001038,133424.390625
0.900000,0.916192,0.008354,133424.718750
0.900000,0.893909,-0.006622,133425.046875
0.900000,0.897802,0.003045,133425.375000
0.900000,0.901861,0.000114,133425.703125
0.900000,0.893475,-0.004780,133426.031250
0.900000,0.908794,-0.003111,133426.359375
0.900000,0.902564,0.009028,133426.687500
0.900000,0.920519,0.016179,133427.015625
0.900000,0.894972,-0.006371,133427.343750
0.900000,0.925161,0.025050,133427.671875
0.900000,0.909138,0.014466,133428.000000
0.900000,0.905559,0.005846,133428.328125
0.900000,0.911070,0.011034,133428.656250
0.900000,0.894852,-0.003483,133428.984375
0.900000,0.905245,0.004800,133429.312500
0.900000,0.899929,0.003546,133429.640625
0.900000,0.879024,-0.010132,133429.968750
0.900000,0.916386,0.012288,133430.296875
0.900000,0.915203,0.014925,133430.625000
0.900000,0.898311,0.008025,133430.953125
0.900000,0.904302,0.001662,133431.281250
0.900000,0.900603,-0.004071,133431.609375
0.900000,0.927018,0.014796,133431.937500
0.900000,0.891468,-0.008169,133432.265625
0.900000,0.893835,-0.013443,133432.593750
0.900000,0.896350,-0.005074,133432.921875
0.900000,0.896544,-0.001140,133433.250000
0.900000,0.919067,0.008060,133433.578125
0.900000,0.904496,0.005596,133433.906250
0.900000,0.904302,0.001662,133434.234375
0.900000,0.912493,0.002622,133434.562500
0.900000,0.901501,0.008777,133434.890625
0.900000,0.906114,0.001117,133435.218750
0.900000,0.887215,-0.009172,133435.546875
0.900000,0.918123,0.004922,133435.875000
0.900000,0.892801,0.002837,133436.203125
0.900000,0.904062,0.007437,133436.531250
0.900000,0.900603,-0.004071,133436.859375
0.900000,0.901621,0.005889,133437.187500
0.900000,0.925835,0.017433,133437.515625
0.900000,0.897922,0.000157,133437.843750
0.900000,0.913751,0.006806,133438.171875
0.900000,0.923589,0.019819,133438.500000
0.900000,0.908240,0.001619,133438.828125
0.900000,0.883637,-0.017793,133439.156250
0.900000,0.903673,-0.000431,133439.484375
0.900000,0.925521,0.016387,133439.812500
0.900000,0.883082,-0.013063,133440.140625
0.900000,0.904571,0.012417,133440.468750
0.900000,0.894463,-0.011351,133440.796875
0.900000,0.885403,-0.008628,133441.125000
0.900000,0.900483,-0.001183,133441.453125
0.900000,0.904062,0.007437,133441.781250
0.900000,0.912373,0.005509,133442.109375
0.900000,0.907222,-0.008342,133442.437500
0.900000,0.909063,0.007645,133442.765625
0.900000,0.902804,0.003252,133443.093750
0.900000,0.899135,0.014051,133443.421875
0.900000,0.905170,-0.002021,133443.750000
0.900000,0.922091,0.021410,133444.078125
0.900000,0.904302,0.001662,133444.406250
0.900000,0.875880,-0.020594,133444.734375
0.900000,0.913945,0.010740,133445.062500
0.900000,0.902490,0.002206,133445.390625
0.900000,0.906114,0.001117,133445.718750
0.900000,0.892651,-0.010806,133446.046875
0.900000,0.893475,-0.004780,133446.375000
0.900000,0.910995,0.004212,133446.703125
0.900000,0.910007,0.010783,133447.031250
0.900000,0.903987,0.000615,133447.359375
0.900000,0.914334,0.018608,133447.687500
0.900000,0.903747,0.006391,133448.015625
0.900000,0.907640,0.016057,133448.343750
0.900000,0.905634,0.012668,133448.671875
0.900000,0.915443,0.009149,133449.000000
0.900000,0.903238,0.001411,133449.328125
0.900000,0.906788,-0.006500,133449.656250
0.900000,0.893549,0.002042,133449.984375
0.900000,0.897728,-0.003777,133450.312500
0.900000,0.892217,-0.008965,133450.640625
0.900000,0.887484,0.001583,133450.968750
0.900000,0.908120,0.004506,133451.296875
0.900000,0.891348,-0.005282,133451.625000
0.900000,0.917135,0.011493,133451.953125
0.900000,0.885958,-0.013357,133452.281250
0.900000,0.906188,0.007939,133452.609375
0.900000,0.913945,0.010740,133452.937500
0.900000,0.916117,0.001532,133453.265625
0.900000,0.894538,-0.004529,133453.593750
0.900000,0.902370,0.005094,133453.921875
0.900000,0.907491,0.002414,133454.250000
0.900000,0.888039,-0.003146,133454.578125
0.900000,0.893715,-0.010555,133454.906250
0.900000,0.920519,0.016179,133455.234375
0.900000,0.908240,0.001619,133455.562500
0.900000,0.892172,0.000745,133455.890625
0.900000,0.913990,0.001031,133456.218750
0.900000,0.896305,0.004635,133456.546875
0.900000,0.885283,-0.005740,133456.875000
0.900000,0.908435,0.005552,133457.203125
0.900000,0.881150,-0.009631,133457.531250
0.900000,0.907806,0.003460,133457.859375
0.900000,0.896230,-0.002186,133458.187500
0.900000,0.892846,-0.006872,133458.515625
0.900000,0.881270,-0.012519,133458.843750
0.900000,0.905125,0.007688,133459.171875
0.900000,0.893715,-0.010555,133459.500000
0.900000,0.895241,0.004385,133459.828125
0.900000,0.900243,0.004592,133460.156250
0.900000,0.887530,-0.008126,133460.484375
0.900000,0.906114,0.001117,133460.812500
0.900000,0.910950,0.013922,133461.140625
0.900000,0.908240,0.001619,133461.468750
0.900000,0.913031,0.024133,133461.796875
0.900000,0.885014,-0.016496,133462.125000
0.900000,0.897728,-0.003777,133462.453125
0.900000,0.902130,0.010869,133462.781250
0.900000,0.898162,-0.005618,133463.109375
0.900000,0.907177,0.001368,133463.437500
0.900000,0.920788,0.026934,133463.765625
0.900000,0.890165,-0.002645,133464.093750
0.900000,0.913122,0.004714,133464.421875
0.900000,0.882214,-0.009380,133464.750000
0.900000,0.894418,-0.001642,133465.078125
0.900000,0.905605,-0.003863,133465.406250
0.900000,0.888353,-0.002100,133465.734375
0.900000,0.896350,-0.005074,133466.062500
0.900000,0.908435,0.005552,133466.390625
0.900000,0.910636,0.012876,133466.718750
0.900000,0.890719,-0.007374,133467.046875
0.900000,0.912253,0.008397,133467.375000
0.900000,0.880327,-0.015657,133467.703125
0.900000,0.916072,0.011242,133468.031250
0.900000,0.900049,0.000659,133468.359375
0.900000,0.910486,-0.000768,133468.687500
0.900000,0.919696,0.010153,133469.015625
0.900000,0.892366,0.004679,133469.343750
0.900000,0.902295,-0.001728,133469.671875
0.900000,0.910321,0.011829,133470.000000
0.900000,0.898985,0.000408,133470.328125
0.900000,0.890719,-0.007374,133470.656250
0.900000,0.897413,-0.004823,133470.984375
0.900000,0.904421,-0.001226,133471.312500
0.900000,0.901935,0.006936,133471.640625
0.900000,0.902490,0.002206,133471.968750
0.900000,0.914619,0.003123,133472.296875
0.900000,0.888084,-0.012856,133472.625000
0.900000,0.890600,-0.004486,133472.953125
0.900000,0.910681,0.003166,133473.281250
0.900000,0.879773,-0.010928,133473.609375
0.900000,0.915203,0.014925,133473.937500
0.900000,0.881030,-0.006743,133474.265625
0.900000,0.903238,0.001411,133474.593750
0.900000,0.883397,-0.012017,133474.921875
0.900000,0.898237,0.001203,133475.250000
0.900000,0.890959,-0.013149,133475.578125
0.900000,0.933232,0.028897,133475.906250
0.900000,0.881390,-0.015406,133476.234375
0.900000,0.910127,0.007896,133476.562500
0.900000,0.909183,0.004757,133476.890625
0.900000,0.900528,-0.010892,133477.218750
0.900000,0.910007,0.010783,133477.546875
0.900000,0.905365,0.001912,133477.875000
0.900000,0.899974,-0.006163,133478.203125
0.900000,0.890285,-0.005532,133478.531250
0.900000,0.909932,0.003962,133478.859375
0.900000,0.873753,-0.021096,133479.187500
0.900000,0.890600,-0.004486,133479.515625
0.900000,0.926898,0.017683,133479.843750
0.900000,0.891543,-0.001348,133480.171875
0.900000,0.905605,-0.003863,133480.500000
0.900000,0.883397,-0.012017,133480.828125
0.900000,0.903673,-0.000431,133481.156250
0.900000,0.923709,0.016931,133481.484375
0.900000,0.903627,0.009279,133481.812500
0.900000,0.880881,-0.020386,133482.140625
0.900000,0.910246,0.005008,133482.468750
0.900000,0.906862,0.000322,133482.796875
0.900000,0.903867,0.003503,133483.125000
0.900000,0.924772,0.017182,133483.453125
0.900000,0.894224,-0.005575,133483.781250
0.900000,0.884026,-0.009925,133484.109375
0.900000,0.881510,-0.018294,133484.437500
0.900000,0.910561,0.006054,133484.765625
0.900000,0.899060,0.007229,133485.093750
0.900000,0.897968,-0.009552,133485.421875
0.900000,0.910007,0.010783,133485.750000
0.900000,0.895092,-0.009259,133486.078125
0.900000,0.888279,-0.008922,133486.406250
0.900000,0.894613,0.002292,133486.734375
0.900000,0.880298,-0.032188,133487.062500
0.900000,0.908240,0.001619,133487.390625
0.900000,0.895047,0.000451,133487.718750
0.900000,0.907611,-0.000474,133488.046875
0.900000,0.914934,0.004169,133488.375000
0.900000,0.896275,-0.011895,133488.703125
0.900000,0.883711,-0.010971,133489.031250
0.900000,0.917958,0.017519,133489.359375
0.900000,0.882214,-0.009380,133489.687500
0.900000,0.910755,0.009988,133490.015625
0.900000,0.896110,0.000702,133490.343750
0.900000,0.908509,0.012374,133490.671875
0.900000,0.887141,-0.015994,133491.000000
0.900000,0.894493,0.005180,133491.328125
0.900000,0.904062,0.007437,133491.656250
0.900000,0.895721,-0.007166,133491.984375
0.900000,0.906742,0.003209,133492.312500
0.900000,0.907012,0.013965,133492.640625
0.900000,0.891903,-0.010011,133492.968750
0.900000,0.896036,-0.006120,133493.296875
0.900000,0.890091,-0.009466,133493.625000
0.900000,0.906742,0.003209,133493.953125
0.900000,0.891903,-0.010011,133494.281250
0.900000,0.887530,-0.008126,133494.609375
0.900000,0.893160,-0.005826,133494.937500
0.900000,0.898356,-0.001685,133495.265625
0.900000,0.905679,0.002959,133495.593750
0.900000,0.873079,-0.013479,133495.921875
0.900000,0.909932,0.003962,133496.250000
0.900000,0.893595,-0.007668,133496.578125
0.900000,0.896110,0.000702,133496.906250
0.900000,0.909932,0.003962,133497.234375
0.900000,0.887170,0.000537,133497.562500
0.900000,0.908360,-0.001269,133497.890625
0.900000,0.909183,0.004757,133498.218750
0.900000,0.899809,0.006434,133498.546875
0.900000,0.921268,0.015383,133498.875000
0.900000,0.888668,-0.001054,133499.203125
0.900000,0.910681,0.003166,133499.531250
0.900000,0.895721,-0.007166,133499.859375
0.900000,0.890794,-0.000552,133500.187500
0.900000,0.911041,-0.005497,133500.515625
0.900000,0.894972,-0.006371,133500.843750
0.900000,0.915832,0.017017,133501.171875
0.900000,0.905439,0.008734,133501.500000
0.900000,0.882888,-0.016997,133501.828125
0.900000,0.926464,0.019525,133502.156250
0.900000,0.891274,-0.012103,133502.484375
0.900000,0.927213,0.018730,133502.812500
0.900000,0.890914,-0.003440,133503.140625
0.900000,0.903598,-0.007252,133503.468750
0.900000,0.893789,-0.003734,133503.796875
0.900000,0.897802,0.003045,133504.125000
0.900000,0.911235,-0.001563,133504.453125
0.900000,0.898716,-0.010348,133504.781250
0.900000,0.898866,0.003295,133505.109375
0.900000,0.889536,-0.004737,133505.437500
0.900000,0.900003,0.010368,133505.765625
0.900000,0.918004,0.007809,133506.093750
0.900000,0.890839,-0.010262,133506.421875
0.900000,0.916820,0.010446,133506.750000
0.900000,0.899540,-0.004322,133507.078125
0.900000,0.902684,0.006140,133507.406250
0.900000,0.901621,0.005889,133507.734375
0.900000,0.883906,-0.007037,133508.062500
0.900000,0.905799,0.000071,133508.390625
0.900000,0.875445,-0.018753,133508.718750
0.900000,0.899105,-0.002480,133509.046875
0.900000,0.917689,0.006763,133509.375000
0.900000,0.885912,-0.003648,133509.703125
0.900000,0.902175,0.001160,133510.031250
0.900000,0.904302,0.001662,133510.359375
0.900000,0.909423,-0.001018,133510.687500
0.900000,0.900483,-0.001183,133511.015625
0.900000,0.899540,-0.004322,133511.343750
0.900000,0.895407,-0.008212,133511.671875
0.900000,0.901621,0.005889,133512.000000
0.900000,0.902804,0.003252,133512.328125
0.900000,0.885958,-0.013357,133512.656250
0.900000,0.894104,-0.002688,133512.984375
0.900000,0.905559,0.005846,133513.312500
0.900000,0.875011,-0.016911,133513.640625
0.900000,0.919021,0.017770,133513.968750
